step,run_type,err,lane,handle_count
787,frozen,4.000000,De,3
788,frozen,2.000000,De,3
789,frozen,2.000000,De,3
790,frozen,2.000000,De,3
791,frozen,2.000000,De,3
792,frozen,4.000000,De,3
793,frozen,0.000000,Po,3
794,frozen,4.000000,De,3
795,frozen,4.000000,De,3
796,frozen,0.000000,Po,3
797,frozen,2.200000,De,3
798,frozen,0.000000,Po,3
799,frozen,2.000000,De,3
800,frozen,2.000000,De,3
801,frozen,4.000000,De,3
802,frozen,4.000000,De,3
803,frozen,4.000000,De,3
804,frozen,4.000000,De,3
805,frozen,2.000000,De,3
806,frozen,2.000000,De,3
807,frozen,2.000000,De,3
808,frozen,4.000000,De,3
809,frozen,2.000000,De,3
810,frozen,4.000000,De,3
811,frozen,2.000000,De,3
812,frozen,2.000000,De,3
813,frozen,4.000000,De,3
814,frozen,2.000000,De,3
815,frozen,4.000000,De,3
816,frozen,2.000000,De,3
817,frozen,4.000000,De,3
818,frozen,2.000000,De,3
819,frozen,4.000000,De,3
820,frozen,4.000000,De,3
821,frozen,4.000000,De,3
822,frozen,4.000000,De,3
823,frozen,2.000000,De,3
824,frozen,2.000000,De,3
825,frozen,2.000000,De,3
826,frozen,2.000000,De,3
827,frozen,4.000000,De,3
828,frozen,4.000000,De,3
829,frozen,4.000000,De,3
830,frozen,2.000000,De,3
831,frozen,4.000000,De,3
832,frozen,2.000000,De,3
833,frozen,2.000000,De,3
834,frozen,4.000000,De,3
835,frozen,2.000000,De,3
836,frozen,2.000000,De,3
837,frozen,2.000000,De,3
838,frozen,4.000000,De,3
839,frozen,2.000000,De,3
840,frozen,4.000000,De,3
841,frozen,2.000000,De,3
842,frozen,2.000000,De,3
843,frozen,2.000000,De,3
844,frozen,4.000000,De,3
845,frozen,4.000000,De,3
846,frozen,4.000000,De,3
847,frozen,4.000000,De,3
848,frozen,2.000000,De,3
849,frozen,2.000000,De,3
850,frozen,2.000000,De,3
851,frozen,2.000000,De,3
852,frozen,4.000000,De,3
853,frozen,2.000000,De,3
854,frozen,2.000000,De,3
855,frozen,2.000000,De,3
856,frozen,4.000000,De,3
857,frozen,2.000000,De,3
858,frozen,2.000000,De,3
859,frozen,2.000000,De,3
860,frozen,2.000000,De,3
861,frozen,2.000000,De,3
862,frozen,2.000000,De,3
863,frozen,2.000000,De,3
864,frozen,2.000000,De,3
865,frozen,2.000000,De,3
866,frozen,2.000000,De,3
867,frozen,2.000000,De,3
868,frozen,2.000000,De,3
869,frozen,2.000000,De,3
870,frozen,2.000000,De,3
871,frozen,4.000000,De,3
872,frozen,2.000000,De,3
873,frozen,2.000000,De,3
874,frozen,2.000000,De,3
875,frozen,2.000000,De,3
876,frozen,2.000000,De,3
877,frozen,2.000000,De,3
878,frozen,4.000000,De,3
879,frozen,2.000000,De,3
880,frozen,2.000000,De,3
881,frozen,2.000000,De,3
882,frozen,4.000000,De,3
883,frozen,2.000000,De,3
884,frozen,2.000000,De,3
885,frozen,4.000000,De,3
886,frozen,2.000000,De,3
887,frozen,0.000000,Po,3
888,frozen,2.000000,De,3
889,frozen,2.000000,De,3
890,frozen,2.000000,De,3
891,frozen,2.000000,De,3
892,frozen,2.000000,De,3
893,frozen,4.000000,De,3
894,frozen,4.000000,De,3
895,frozen,2.000000,De,3
896,frozen,2.000000,De,3
897,frozen,2.000000,De,3
898,frozen,4.000000,De,3
899,frozen,2.000000,De,3
900,frozen,4.000000,De,3
901,frozen,2.000000,De,3
902,frozen,4.000000,De,3
903,frozen,2.000000,De,3
904,frozen,2.000000,De,3
905,frozen,4.000000,De,3
906,frozen,2.000000,De,3
907,frozen,4.000000,De,3
908,frozen,4.000000,De,3
909,frozen,2.000000,De,3
910,frozen,2.000000,De,3
911,frozen,2.000000,De,3
912,frozen,2.000000,De,3
913,frozen,2.000000,De,3
914,frozen,0.000000,Po,3
915,frozen,2.000000,De,3
916,frozen,2.000000,De,3
917,frozen,2.000000,De,3
918,frozen,2.000000,De,3
919,frozen,2.000000,De,3
920,frozen,2.000000,De,3
921,frozen,2.000000,De,3
922,frozen,2.000000,De,3
923,frozen,2.000000,De,3
924,frozen,2.000000,De,3
925,frozen,2.000000,De,3
926,frozen,4.000000,De,3
927,frozen,4.000000,De,3
928,frozen,2.000000,De,3
929,frozen,2.000000,De,3
930,frozen,2.000000,De,3
931,frozen,2.000000,De,3
932,frozen,4.000000,De,3
933,frozen,2.000000,De,3
934,frozen,2.000000,De,3
935,frozen,2.000000,De,3
936,frozen,2.000000,De,3
937,frozen,2.000000,De,3
938,frozen,2.000000,De,3
939,frozen,2.000000,De,3
940,frozen,2.000000,De,3
941,frozen,2.000000,De,3
942,frozen,2.000000,De,3
943,frozen,2.000000,De,3
944,frozen,2.000000,De,3
945,frozen,2.000000,De,3
946,frozen,4.000000,De,3
947,frozen,2.000000,De,3
948,frozen,2.000000,De,3
949,frozen,2.000000,De,3
950,frozen,2.000000,De,3
951,frozen,4.000000,De,3
952,frozen,4.000000,De,3
953,frozen,2.000000,De,3
954,frozen,2.000000,De,3
955,frozen,4.000000,De,3
956,frozen,4.000000,De,3
957,frozen,4.000000,De,3
958,frozen,4.000000,De,3
959,frozen,2.000000,De,3
960,frozen,2.000000,De,3
961,frozen,2.000000,De,3
962,frozen,2.000000,De,3
963,frozen,2.000000,De,3
964,frozen,2.000000,De,3
965,frozen,2.000000,De,3
966,frozen,4.000000,De,3
967,frozen,4.000000,De,3
968,frozen,2.000000,De,3
969,frozen,4.000000,De,3
970,frozen,2.000000,De,3
971,frozen,2.000000,De,3
972,frozen,2.000000,De,3
973,frozen,2.000000,De,3
974,frozen,2.000000,De,3
975,frozen,2.000000,De,3
976,frozen,2.000000,De,3
977,frozen,2.000000,De,3
978,frozen,2.000000,De,3
979,frozen,2.000000,De,3
980,frozen,2.000000,De,3
981,frozen,2.000000,De,3
982,frozen,2.000000,De,3
983,frozen,0.000000,Po,3
984,frozen,2.000000,De,3
985,frozen,0.000000,Po,3
986,frozen,2.000000,De,3
987,frozen,2.000000,De,3
988,frozen,2.000000,De,3
989,frozen,2.000000,De,3
990,frozen,2.000000,De,3
991,frozen,2.000000,De,3
992,frozen,4.000000,De,3
993,frozen,4.000000,De,3
994,frozen,2.000000,De,3
995,frozen,4.000000,De,3
996,frozen,4.000000,De,3
997,frozen,4.000000,De,3
998,frozen,0.000000,Po,3
999,frozen,2.000000,De,3
1000,frozen,4.000000,De,3
